SID,Age,Sex,Language,Experimenter,Double_coded_by,Exclude_analysis,Exclude_analysis_reason,Exclude_task,Excluded_task,Exclude_task_reason,Task,Trial_number,Task_item,Response_single,Response_double,Response,Correct,Mem_check_1_single,Mem_check_1_double,Mem_check_1,Mem_check_2_single,Mem_check_2_double,Mem_check_2,Exclude_trial_single,Exclude_trial_double,Exclude_trial_reason_single,Exclude_trial_reason_double,Exclude_trial,Exclude_trial_reason,Unit_task_repeat_alts,Notes_single,Notes_double
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,NN,Excluded from analysis,NN,11,252,7,7,7,0,,,,,,,,,,,0,,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,NN,Excluded from analysis,NN,12,271,5,5,5,0,,,,,,,,,,,0,,NA,had to repeat twice because distracted,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,Sample Item A,Apple,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,1,Sun,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,2,Book,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,3,Cake,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,4,Leaf,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,5,Balloon,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,Sample Item B,SockFlower,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,7,PresentTire,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,8,KiteHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,9,DuckClover,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,10,TireHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,11,CloverKite,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,12,PresentDucck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-43-AJ,3.94798084,M,Hindi,SS,RMS,1,No highest count,1,WPPSI,Excluded from analysis,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,GiveN,1,6,6,6,6,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,GiveN,2,9,8,8,8,0,,,,,,,,,,,0,,NA,miscounted to 9,miscounted to 9
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,GiveN,3,7,7,7,7,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,GiveN,4,5,7,7,7,0,,,,,,,,,,,0,,NA,miscounted to 5,miscounted to 5
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,Training,1,2,2,2,1,1,1,1,,,,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,1,5,6,6,6,1,1,1,1,,,,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,2,7,8,8,8,1,1,1,1,,,,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,3,16,17,17,17,1,1,1,1,,,,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,4,24,26,26,26,0,1,1,1,,,,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,5,52,53,53,53,1,1,1,1,,,,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,6,71,73,73,73,0,0,0,0,0,0,0,,,,,0,,,,73 but i think she may have just been repeating
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,7,105,6,6,6,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,8,107,9,9,9,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,9,116,17,17,17,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,10,224,26,26,26,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,11,252,54,54,54,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,SF,12,271,72,72,72,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,1,5,9,9,9,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,3,16,17,17,17,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,4,24,15,15,15,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,5,52,cvcvc,CVCV,CVCV,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,6,71,24,24,24,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,7,105,9,9,9,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,8,107,5,5,5,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,9,116,9,9,9,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,10,224,5,5,5,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,11,252,9,9,9,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,NN,12,271,11,11,11,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,4,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,5,Balloon,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,6,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,7,PresentTire,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,9,DuckClover,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,10,TireHydrant,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,12,PresentDucck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-44-MV,5.12251882,F,Hindi,PB,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,GiveN,1,6,4,4,4,0,,,,,,,,,,,0,,NA,,"silent, cant count and doesnt say anything"
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,GiveN,2,9,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,"silent, cant count and doesnt say anything"
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,GiveN,3,7,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,"silent, cant count and doesnt say anything"
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,GiveN,4,5,3,3,3,0,,,,,,,,,,,0,,NA,,"silent, cant count and doesnt say anything"
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,Training,1,2,2,2,1,1,1,1,,,,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,1,5,7,7,7,0,1,1,1,,,,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,2,7,9,9,9,0,0,0,0,1,1,1,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,3,16,18,18,18,0,1,1,1,,,,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,4,24,26,26,26,0,1,1,1,,,,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,5,52,6,6,6,0,1,1,1,,,,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,6,71,72,72,72,1,0,0,0,,1,1,,,,,0,,,"silent, but seems like repeateizaion same for alt (??)",
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,7,105,6,6,6,0,1,1,1,,,,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,8,107,109,109,109,0,1,1,1,,,,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,9,116,118,118,118,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,10,224,26,26,26,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,11,252,53,5,53,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,SF,12,271,222,222,222,0,0,0,0,0,0,0,,,,,0,,,"200, 222",
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,2,7,9,IDK,9,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,3,16,1,1,1,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,4,24,NA,NA,NA,NA,,,,,,,,1,,SILENT,1,Silent,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,5,52,24,24,24,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,6,71,16,16,16,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,7,105,10,10,10,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,8,107,IDK,IDK,IDK,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,9,116,5,5,5,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,10,224,10,10,10,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,11,252,NA,NA,NA,NA,,,,,,,,1,,SILENT,1,Silent,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,NN,12,271,5,5,5,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,10,TireHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,12,PresentDucck,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,13,BellRainbowChair,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,14,BlockHatDrum,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,16,HatChairRainbow,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-45-HP,4.91991786,M,Hindi,PB,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
